candidate_name,accepted,proposer,round,quality_total,composite_risk_score,risk_band,margin_to_review,margin_to_reject,nearest_match,pronounceability,syllables,failure_codes,warning_codes,refined_from,lineage,q_distinctiveness,q_novelty,q_pronounceability,q_seam,q_morpheme_hygiene,q_shape,q_typicality,sweep_target,target_type,target_stem,difficulty,in_shortlist,q_stem_avoidance,q_memorability
opocycline,False,grammar+refined,1,66.36,65.29,moderate,-10.29,4.71,procyclidine,0.8616,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,olocycline,olocycline -> ogocycline -> odocycline -> opocycline,0.0,1.0,0.813,1.0,1.0,0.998,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
romcycline,True,ngram_guided+refined,1,68.18,61.55,moderate,-6.55,8.45,bencyclane,0.6728,3,,SIMILARITY_MODERATE,ramcycline,ramcycline -> romcycline,0.0,1.0,0.788,1.0,1.0,0.873,0.489,tetracycline antibacterial,generic,-cycline,crowded,True,,
sekocycline,False,grammar+refined,1,65.91,65.74,moderate,-10.74,4.26,hexocyclium,0.7332,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,sukocycline,sukocycline -> sekocycline,0.0,1.0,0.813,1.0,1.0,0.952,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
sejocycline,False,grammar+refined,1,65.91,62.73,moderate,-7.73,7.27,bencyclane,0.696,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,sukocycline,sukocycline -> sekocycline -> sejocycline,0.0,1.0,0.813,1.0,1.0,0.952,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
sezocycline,False,grammar+refined,1,65.91,64.04,moderate,-9.04,5.96,hexocyclium,0.7734,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,sukocycline,sukocycline -> sekocycline -> sejocycline -> sezocycline,0.0,1.0,0.813,1.0,1.0,0.952,0.001,tetracycline antibacterial,generic,-cycline,crowded,False,,
getecycline,False,grammar+refined,1,57.91,64.64,moderate,-9.64,5.36,bencyclane,0.8136,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,gevecycline,gevecycline -> getecycline,0.0,0.6,0.813,1.0,1.0,0.952,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
gatecycline,False,grammar+refined,1,58.0,62.56,moderate,-7.56,7.44,acefylline,0.9537,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,gevecycline,gevecycline -> getecycline -> gatecycline,0.0,0.6,0.813,1.0,1.0,0.952,0.014,tetracycline antibacterial,generic,-cycline,crowded,False,,
gutecycline,False,grammar+refined,1,65.91,59.66,moderate,-4.66,10.34,butoxycaine,0.8778,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,gevecycline,gevecycline -> getecycline -> gatecycline -> gutecycline,0.0,1.0,0.813,1.0,1.0,0.952,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
thlcycline,True,ngram_guided+refined,1,55.49,58.86,moderate,-3.86,11.14,achyrocline,0.6096,2,,SIMILARITY_MODERATE|ILLEGAL_ONSET_CLUSTER,thycycline,thycycline -> thlcycline,0.0,1.0,0.507,0.65,1.0,0.654,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
cuszocycline,True,grammar+refined,1,65.0,64.44,moderate,-9.44,5.56,eszopiclone,0.7463,4,,SIMILARITY_MODERATE,ciszocycline,ciszocycline -> cuszocycline,0.0,1.0,0.813,1.0,1.0,0.862,0.0,tetracycline antibacterial,generic,-cycline,crowded,True,,
cemmtamocycline,True,grammar,2,55.6,56.55,moderate,-1.55,13.45,pentazocine,0.7111,5,,SIMILARITY_MODERATE,,cemmtamocycline,0.0,0.8,0.717,1.0,1.0,0.456,0.001,tetracycline antibacterial,generic,-cycline,crowded,False,,
rimlulicycline,True,grammar,2,60.57,51.78,low,3.22,18.22,glulisine,0.769,5,,,,rimlulicycline,0.129,0.771,0.828,1.0,1.0,0.527,0.026,tetracycline antibacterial,generic,-cycline,crowded,False,,
heicycline,True,grammar,2,64.76,64.35,moderate,-9.35,5.65,evoclin,0.891,3,,SIMILARITY_MODERATE,,heicycline,0.0,1.0,0.788,1.0,1.0,0.873,0.0,tetracycline antibacterial,generic,-cycline,crowded,True,,
ikacycline,False,grammar,2,66.36,63.46,moderate,-8.46,6.54,coastline,0.6859,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,ikacycline,0.0,1.0,0.813,1.0,1.0,0.998,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
opocacycline,False,grammar,2,57.51,58.52,moderate,-3.52,11.48,coastline,0.741,5,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,opocacycline,0.0,0.68,0.828,1.0,1.0,0.731,0.001,tetracycline antibacterial,generic,-cycline,crowded,False,,
turmicycline,False,grammar,2,58.6,61.63,moderate,-6.63,8.37,bamifylline,0.8361,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,turmicycline,0.0,0.68,0.813,1.0,1.0,0.862,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
rezucycline,True,grammar,2,57.91,60.83,moderate,-5.83,9.17,bencyclane,0.7419,4,,SIMILARITY_MODERATE,,rezucycline,0.0,0.6,0.813,1.0,1.0,0.952,0.001,tetracycline antibacterial,generic,-cycline,crowded,False,,
duticycline,False,grammar,2,65.91,64.39,moderate,-9.39,5.61,citicoline,0.8409,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,duticycline,0.0,1.0,0.813,1.0,1.0,0.952,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
rivocycline,False,grammar,2,66.21,71.51,high,-16.51,-1.51,ribociclib,0.8508,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,rivocycline,0.0,1.0,0.813,1.0,1.0,0.952,0.043,tetracycline antibacterial,generic,-cycline,crowded,False,,
bacoacycline,False,grammar,2,57.5,67.82,moderate,-12.82,2.18,coastline,0.8934,5,INTRA_STEM_TOO_CLOSE,SIMILARITY_MODERATE,,bacoacycline,0.0,0.68,0.828,1.0,1.0,0.731,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
olcecacycline,False,grammar,2,57.51,56.17,moderate,-1.17,13.83,olfoxacin,0.6969,5,TRADEMARK_HIT,SIMILARITY_MODERATE,,olcecacycline,0.0,0.733,0.828,1.0,1.0,0.624,0.001,tetracycline antibacterial,generic,-cycline,crowded,False,,
akicycline,False,grammar,2,66.36,67.71,moderate,-12.71,2.29,achyrocline,0.7875,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,akicycline,0.0,1.0,0.813,1.0,1.0,0.998,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
unracycline,False,grammar,2,65.91,60.72,moderate,-5.72,9.28,procyclidine,0.7218,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,unracycline,0.0,1.0,0.813,1.0,1.0,0.952,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
ditevecycline,False,grammar,2,57.58,59.34,moderate,-4.34,10.66,ditetracycline,0.8762,5,INTRA_STEM_TOO_CLOSE,SIMILARITY_MODERATE,,ditevecycline,0.0,0.733,0.828,1.0,1.0,0.624,0.012,tetracycline antibacterial,generic,-cycline,crowded,False,,
gonticycline,False,grammar,2,58.63,65.76,moderate,-10.76,4.24,pentifylline,0.8822,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,gonticycline,0.0,0.68,0.813,1.0,1.0,0.862,0.004,tetracycline antibacterial,generic,-cycline,crowded,False,,
ciepacycline,False,grammar,2,65.03,61.24,moderate,-6.24,8.76,viabecline,0.718,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,ciepacycline,0.0,1.0,0.813,1.0,1.0,0.862,0.003,tetracycline antibacterial,generic,-cycline,crowded,False,,
tesrocycline,False,grammar,2,58.75,74.24,high,-19.24,-4.24,tetracycline,0.8235,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,tesrocycline,0.0,0.68,0.813,1.0,1.0,0.862,0.021,tetracycline antibacterial,generic,-cycline,crowded,False,,
medicycline,False,grammar,2,57.93,68.5,moderate,-13.5,1.5,medicine,0.9473,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,medicycline,0.0,0.6,0.813,1.0,1.0,0.952,0.003,tetracycline antibacterial,generic,-cycline,crowded,False,,
etlecycline,False,grammar,2,57.91,60.22,moderate,-5.22,9.78,etofylline,0.9008,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,etlecycline,0.0,0.6,0.813,1.0,1.0,0.952,0.001,tetracycline antibacterial,generic,-cycline,crowded,False,,
ilecycline,False,grammar,2,66.36,63.19,moderate,-8.19,6.81,evoclin,0.8727,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,ilecycline,0.0,1.0,0.813,1.0,1.0,0.998,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
odacycline,False,grammar,2,66.37,63.86,moderate,-8.86,6.14,odacite,0.8259,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,odacycline,0.0,1.0,0.813,1.0,1.0,0.998,0.001,tetracycline antibacterial,generic,-cycline,crowded,False,,
zosicycline,False,grammar,2,57.91,61.83,moderate,-6.83,8.17,zopiclone,0.8251,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,zosicycline,0.0,0.6,0.813,1.0,1.0,0.952,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
ebocycline,False,grammar,2,66.36,66.98,moderate,-11.98,3.02,etofylline,0.8588,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,ebocycline,0.0,1.0,0.813,1.0,1.0,0.998,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
totocycline,False,grammar,2,65.91,63.6,moderate,-8.6,6.4,etofylline,0.8968,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,totocycline,0.0,1.0,0.813,1.0,1.0,0.952,0.001,tetracycline antibacterial,generic,-cycline,crowded,False,,
peglocycline,False,ngram_guided,2,54.76,69.51,moderate,-14.51,0.49,meclocycline,0.922,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,peglocycline,0.0,0.45,0.692,1.0,1.0,0.862,0.35,tetracycline antibacterial,generic,-cycline,crowded,False,,
selpacycline,False,ngram_guided,2,63.74,68.79,moderate,-13.79,1.21,sulfacytine,0.7953,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,selpacycline,0.0,0.68,0.813,1.0,1.0,0.862,0.734,tetracycline antibacterial,generic,-cycline,crowded,False,,
busecycline,False,ngram_guided,2,59.23,65.51,moderate,-10.51,4.49,buserelin,0.8821,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,busecycline,0.0,0.6,0.813,1.0,1.0,0.952,0.189,tetracycline antibacterial,generic,-cycline,crowded,False,,
bremcycline,False,ngram_guided,2,56.94,71.04,high,-16.04,-1.04,bencyclane,0.7904,3,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE,,,bremcycline,0.0,0.6,0.642,1.0,1.0,0.828,0.383,tetracycline antibacterial,generic,-cycline,crowded,False,,
zirccycline,False,ngram_guided,2,54.45,61.88,moderate,-6.88,8.12,zydaclin,0.6082,3,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,zirccycline,0.0,0.6,0.788,0.75,1.0,0.828,0.057,tetracycline antibacterial,generic,-cycline,crowded,False,,
osicycline,False,ngram_guided,2,66.5,65.64,moderate,-10.64,4.36,dicyclomine,0.8815,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,osicycline,0.0,1.0,0.813,1.0,1.0,0.998,0.019,tetracycline antibacterial,generic,-cycline,crowded,False,,
vipilcycline,True,ngram_guided,2,60.08,57.85,moderate,-2.85,12.15,citicoline,0.7806,4,,SIMILARITY_MODERATE,,vipilcycline,0.0,0.68,0.813,1.0,1.0,0.862,0.211,tetracycline antibacterial,generic,-cycline,crowded,False,,
carbicycline,False,ngram_guided,2,48.88,66.41,moderate,-11.41,3.59,carbocysteine,0.9784,4,INTRA_STEM_TOO_CLOSE,SIMILARITY_MODERATE,,carbicycline,0.0,0.45,0.813,1.0,0.53,0.862,0.342,tetracycline antibacterial,generic,-cycline,crowded,False,,
tucacycline,False,ngram_guided,2,58.8,58.33,moderate,-3.33,11.67,coastline,0.7583,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,tucacycline,0.0,0.6,0.813,1.0,1.0,0.952,0.127,tetracycline antibacterial,generic,-cycline,crowded,False,,
sebecycline,False,ngram_guided,2,63.49,64.64,moderate,-9.64,5.36,bencyclane,0.9074,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,sebecycline,0.0,0.6,0.813,1.0,1.0,0.952,0.798,tetracycline antibacterial,generic,-cycline,crowded,False,,
lenvacycline,False,ngram_guided,2,59.3,61.24,moderate,-6.24,8.76,bencyclane,0.8279,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,lenvacycline,0.0,0.45,0.813,1.0,1.0,0.862,0.757,tetracycline antibacterial,generic,-cycline,crowded,False,,
edrycycline,False,ngram_guided,2,56.74,62.45,moderate,-7.45,7.55,procyclidine,0.7776,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,edrycycline,0.0,0.6,0.692,1.0,1.0,0.952,0.076,tetracycline antibacterial,generic,-cycline,crowded,False,,
islelicycline,True,ngram_guided,2,53.62,55.56,moderate,-0.56,14.44,salicylid,0.7666,5,,SIMILARITY_MODERATE,,islelicycline,0.0,0.3,0.722,1.0,1.0,0.624,0.895,tetracycline antibacterial,generic,-cycline,crowded,False,,
spescycline,True,ngram_guided,2,55.46,64.36,moderate,-9.36,5.64,bencyclane,0.872,3,,SIMILARITY_MODERATE,,spescycline,0.0,0.6,0.642,1.0,1.0,0.828,0.171,tetracycline antibacterial,generic,-cycline,crowded,False,,
muracycline,False,ngram_guided,2,58.37,60.1,moderate,-5.1,9.9,methacholine,0.9272,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,muracycline,0.0,0.6,0.813,1.0,1.0,0.952,0.066,tetracycline antibacterial,generic,-cycline,crowded,False,,
riscycline,False,ngram_guided,2,68.25,64.42,moderate,-9.42,5.58,crystalline,0.8688,3,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,riscycline,0.0,1.0,0.788,1.0,1.0,0.873,0.498,tetracycline antibacterial,generic,-cycline,crowded,False,,
tricycline,False,ngram_guided,2,64.11,70.59,high,-15.59,-0.59,tridacaine,0.9892,3,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,tricycline,0.0,1.0,0.642,1.0,1.0,0.873,0.2,tetracycline antibacterial,generic,-cycline,crowded,False,,
rilcycline,True,ngram_guided,2,66.29,64.26,moderate,-9.26,5.74,trilaciclib,0.8327,3,,SIMILARITY_MODERATE,,rilcycline,0.0,1.0,0.788,1.0,1.0,0.873,0.218,tetracycline antibacterial,generic,-cycline,crowded,True,,
bitacycline,False,ngram_guided,2,61.38,68.7,moderate,-13.7,1.3,vitacilina,0.9196,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,bitacycline,0.0,0.6,0.813,1.0,1.0,0.952,0.496,tetracycline antibacterial,generic,-cycline,crowded,False,,
mirvecycline,False,ngram_guided,2,60.04,62.13,moderate,-7.13,7.87,viabecline,0.8665,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,mirvecycline,0.0,0.45,0.813,1.0,1.0,0.862,0.863,tetracycline antibacterial,generic,-cycline,crowded,False,,
myrtecycline,False,ngram_guided,2,53.12,68.31,moderate,-13.31,1.69,myrtecaine,0.9032,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,myrtecycline,0.0,0.45,0.702,1.0,1.0,0.862,0.097,tetracycline antibacterial,generic,-cycline,crowded,False,,
bisolcycline,False,ngram_guided,2,60.5,60.79,moderate,-5.79,9.21,nisoldipine,0.9355,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,bisolcycline,0.0,0.68,0.813,1.0,1.0,0.862,0.272,tetracycline antibacterial,generic,-cycline,crowded,False,,
fositucycline,True,ngram_guided,2,59.81,57.23,moderate,-2.23,12.77,citicoline,0.7659,5,,SIMILARITY_MODERATE,,fositucycline,0.0,0.517,0.828,1.0,1.0,0.624,0.949,tetracycline antibacterial,generic,-cycline,crowded,False,,
mobocecycline,True,ngram_guided,2,54.42,60.37,moderate,-5.37,9.63,mobocertinib,0.7677,5,,SIMILARITY_MODERATE,,mobocecycline,0.0,0.3,0.828,1.0,1.0,0.624,0.798,tetracycline antibacterial,generic,-cycline,crowded,False,,
ruscycline,False,ngram_guided+refined,2,64.76,62.99,moderate,-7.99,7.01,procyclidine,0.8803,3,INTRA_STEM_TOO_CLOSE,SIMILARITY_MODERATE,riscycline,riscycline -> ruscycline,0.0,1.0,0.788,1.0,1.0,0.873,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
rescycline,False,ngram_guided+refined,2,66.86,65.07,moderate,-10.07,4.93,bencyclane,0.9198,3,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,riscycline,riscycline -> ruscycline -> rescycline,0.0,1.0,0.788,1.0,1.0,0.873,0.299,tetracycline antibacterial,generic,-cycline,crowded,False,,
roscycline,False,ngram_guided+refined,2,71.58,64.6,moderate,-9.6,5.4,procyclidine,0.8665,3,TRADEMARK_HIT,SIMILARITY_MODERATE,riscycline,riscycline -> ruscycline -> rescycline -> roscycline,0.0,1.0,0.788,1.0,1.0,0.873,0.974,tetracycline antibacterial,generic,-cycline,crowded,False,,
oyicycline,False,ngram_guided+refined,2,66.36,62.72,moderate,-7.72,7.28,dicyclomine,0.6212,4,TRADEMARK_HIT,SIMILARITY_MODERATE,osicycline,osicycline -> oyicycline,0.0,1.0,0.813,1.0,1.0,0.998,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
owicycline,False,ngram_guided+refined,2,66.36,62.72,moderate,-7.72,7.28,dicyclomine,0.6251,4,TRADEMARK_HIT,SIMILARITY_MODERATE,osicycline,osicycline -> oyicycline -> owicycline,0.0,1.0,0.813,1.0,1.0,0.998,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
oricycline,False,ngram_guided+refined,2,67.57,63.02,moderate,-8.02,6.98,procyclidine,0.9409,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,osicycline,osicycline -> oyicycline -> owicycline -> oricycline,0.0,1.0,0.813,1.0,1.0,0.998,0.173,tetracycline antibacterial,generic,-cycline,crowded,False,,
ojacycline,False,grammar+refined,2,66.36,63.26,moderate,-8.26,6.74,viabecline,0.7074,4,INTRA_STEM_TOO_CLOSE,SIMILARITY_MODERATE,odacycline,odacycline -> ojacycline,0.0,1.0,0.813,1.0,1.0,0.998,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
ohacycline,False,grammar+refined,2,66.36,62.52,moderate,-7.52,7.48,aceclidine,0.6152,4,INTRA_STEM_TOO_CLOSE,SIMILARITY_MODERATE,odacycline,odacycline -> ojacycline -> ohacycline,0.0,1.0,0.813,1.0,1.0,0.998,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
oxacycline,False,grammar+refined,2,69.0,72.88,high,-17.88,-2.88,oxacillin,0.9604,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,odacycline,odacycline -> ojacycline -> ohacycline -> oxacycline,0.0,1.0,0.813,1.0,1.0,0.998,0.378,tetracycline antibacterial,generic,-cycline,crowded,False,,
ifacycline,False,grammar+refined,2,66.36,63.89,moderate,-8.89,6.11,viabecline,0.7841,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,ikacycline,ikacycline -> ifacycline,0.0,1.0,0.813,1.0,1.0,0.998,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
isacycline,False,grammar+refined,2,67.04,65.17,moderate,-10.17,4.83,viabecline,0.9135,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,ikacycline,ikacycline -> ifacycline -> isacycline,0.0,1.0,0.813,1.0,1.0,0.998,0.096,tetracycline antibacterial,generic,-cycline,crowded,False,,
imacycline,False,grammar+refined,2,68.91,63.51,moderate,-8.51,6.49,methacholine,0.9077,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,ikacycline,ikacycline -> ifacycline -> isacycline -> imacycline,0.0,1.0,0.813,1.0,1.0,0.998,0.364,tetracycline antibacterial,generic,-cycline,crowded,False,,
aricycline,False,grammar+refined,2,68.02,65.13,moderate,-10.13,4.87,varenicline,0.968,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,akicycline,akicycline -> aricycline,0.0,1.0,0.813,1.0,1.0,0.998,0.236,tetracycline antibacterial,generic,-cycline,crowded,False,,
azicycline,False,grammar+refined,2,72.84,66.03,moderate,-11.03,3.97,zydaclin,0.8812,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,akicycline,akicycline -> aricycline -> azicycline,0.0,1.0,0.813,1.0,1.0,0.998,0.926,tetracycline antibacterial,generic,-cycline,crowded,False,,
aqicycline,True,grammar+refined,2,66.36,63.13,moderate,-8.13,6.87,achyrocline,0.7257,4,,SIMILARITY_MODERATE,akicycline,akicycline -> aricycline -> azicycline -> aqicycline,0.0,1.0,0.813,1.0,1.0,0.998,0.0,tetracycline antibacterial,generic,-cycline,crowded,True,,
ibecycline,False,grammar+refined,2,66.36,70.35,high,-15.35,-0.35,bencyclane,0.8977,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,ilecycline,ilecycline -> ibecycline,0.0,1.0,0.813,1.0,1.0,0.998,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
ebecycline,False,grammar+refined,2,66.36,70.35,high,-15.35,-0.35,bencyclane,0.8695,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,ilecycline,ilecycline -> ibecycline -> ebecycline,0.0,1.0,0.813,1.0,1.0,0.998,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
ebicycline,False,grammar+refined,2,66.36,66.43,moderate,-11.43,3.57,dicyclomine,0.8545,4,TRADEMARK_HIT,SIMILARITY_MODERATE,ilecycline,ilecycline -> ibecycline -> ebecycline -> ebicycline,0.0,1.0,0.813,1.0,1.0,0.998,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
ekocycline,False,grammar+refined,2,66.36,68.36,moderate,-13.36,1.64,etofylline,0.7046,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,ebocycline,ebocycline -> ekocycline,0.0,1.0,0.813,1.0,1.0,0.998,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
exocycline,False,grammar+refined,2,66.38,76.04,high,-21.04,-6.04,hexocyclium,0.8999,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,ebocycline,ebocycline -> ekocycline -> exocycline,0.0,1.0,0.813,1.0,1.0,0.998,0.003,tetracycline antibacterial,generic,-cycline,crowded,False,,
rizocycline,False,grammar+refined,2,58.99,70.77,high,-15.77,-0.77,ribociclib,0.8829,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,rivocycline,rivocycline -> rizocycline,0.0,0.6,0.813,1.0,1.0,0.952,0.155,tetracycline antibacterial,generic,-cycline,crowded,False,,
rizucycline,False,grammar+refined,2,65.91,63.68,moderate,-8.68,6.32,ribociclib,0.7897,4,TRADEMARK_HIT,SIMILARITY_MODERATE,rivocycline,rivocycline -> rizocycline -> rizucycline,0.0,1.0,0.813,1.0,1.0,0.952,0.001,tetracycline antibacterial,generic,-cycline,crowded,False,,
rozucycline,False,grammar+refined,2,65.91,60.41,moderate,-5.41,9.59,procyclidine,0.6927,4,TRADEMARK_HIT,SIMILARITY_MODERATE,rivocycline,rivocycline -> rizocycline -> rizucycline -> rozucycline,0.0,1.0,0.813,1.0,1.0,0.952,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
hacticycline,True,grammar,3,58.6,64.63,moderate,-9.63,5.37,achyrocline,0.9144,4,,SIMILARITY_MODERATE,,hacticycline,0.0,0.68,0.813,1.0,1.0,0.862,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
iptocycline,False,grammar,3,58.03,65.2,moderate,-10.2,4.8,procyclidine,0.9146,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,iptocycline,0.0,0.6,0.813,1.0,1.0,0.952,0.018,tetracycline antibacterial,generic,-cycline,crowded,False,,
moxemecycline,False,grammar,3,57.76,64.86,moderate,-9.86,5.14,oxymetazoline,0.8543,5,TRADEMARK_HIT,SIMILARITY_MODERATE,,moxemecycline,0.0,0.733,0.828,1.0,1.0,0.624,0.036,tetracycline antibacterial,generic,-cycline,crowded,False,,
iftacycline,False,grammar,3,57.91,64.39,moderate,-9.39,5.61,oftasceine,0.711,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,iftacycline,0.0,0.6,0.813,1.0,1.0,0.952,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
matacycline,False,grammar,3,57.93,69.36,moderate,-14.36,0.64,omadacycline,0.9266,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,matacycline,0.0,0.6,0.813,1.0,1.0,0.952,0.003,tetracycline antibacterial,generic,-cycline,crowded,False,,
nerletocycline,True,grammar,3,57.34,58.28,moderate,-3.28,11.72,etofylline,0.7934,5,,SIMILARITY_MODERATE,,nerletocycline,0.0,0.771,0.828,1.0,1.0,0.527,0.006,tetracycline antibacterial,generic,-cycline,crowded,False,,
idacycline,False,grammar,3,67.72,63.55,moderate,-8.55,6.45,zydaclin,0.8481,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,idacycline,0.0,1.0,0.813,1.0,1.0,0.998,0.195,tetracycline antibacterial,generic,-cycline,crowded,False,,
embicycline,False,grammar,3,57.91,62.02,moderate,-7.02,7.98,dicyclomine,0.8896,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,embicycline,0.0,0.6,0.813,1.0,1.0,0.952,0.0,tetracycline antibacterial,generic,-cycline,crowded,False,,
