candidate_name,accepted,proposer,round,quality_total,composite_risk_score,risk_band,margin_to_review,margin_to_reject,nearest_match,pronounceability,syllables,failure_codes,warning_codes,refined_from,lineage,q_distinctiveness,q_novelty,q_pronounceability,q_seam,q_morpheme_hygiene,q_shape,q_typicality,sweep_target,target_type,target_stem,difficulty,in_shortlist,q_stem_avoidance,q_memorability
urokistatin,True,ngram_guided,3,54.8,64.77,moderate,-9.77,5.23,uristat,0.7451,5,,SIMILARITY_MODERATE,,urokistatin,0.0,0.45,0.894,1.0,1.0,0.821,0.011,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
riptozostatin,True,ngram_guided,3,57.71,60.47,moderate,-5.47,9.53,streptozocin,0.7245,5,,SIMILARITY_MODERATE,,riptozostatin,0.0,0.564,0.869,1.0,1.0,0.624,0.43,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
zurastatin,False,ngram_guided,3,59.37,67.04,moderate,-12.04,2.96,furadantin,0.7733,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,zurastatin,0.0,0.6,0.879,1.0,1.0,0.998,0.013,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
clostatin,False,ngram_guided,3,64.59,70.53,high,-15.53,-0.53,clorpactin,0.9377,3,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,clostatin,0.0,1.0,0.683,1.0,1.0,0.858,0.207,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
octylstatin,False,ngram_guided,3,50.76,64.67,moderate,-9.67,5.33,dioctyltin,0.8712,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,octylstatin,0.0,0.45,0.768,1.0,0.53,0.952,0.573,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
levocastatin,False,ngram_guided,3,45.77,76.17,high,-21.17,-6.17,levocabastine,0.8558,5,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,levocastatin,0.0,0.3,0.894,1.0,0.53,0.731,0.352,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
baxdrostatin,False,ngram_guided,3,50.91,87.72,high,-32.72,-17.72,baxdrostat,0.6916,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,baxdrostatin,0.0,0.3,0.519,1.0,1.0,0.862,0.575,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
pozerstatin,False,ngram_guided,3,61.85,63.33,moderate,-8.33,6.67,pertactin,0.6698,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,pozerstatin,0.0,0.68,0.768,1.0,1.0,0.952,0.426,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
axastatin,False,ngram_guided,3,67.23,67.29,moderate,-12.29,2.71,anastatica,0.6936,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,axastatin,0.0,1.0,0.879,1.0,1.0,0.983,0.014,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
revumestatin,False,ngram_guided,3,55.83,65.2,moderate,-10.2,4.8,rejuvenating,0.7322,5,TRADEMARK_HIT,SIMILARITY_MODERATE,,revumestatin,0.0,0.3,0.894,1.0,1.0,0.731,0.714,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
gepestatin,True,ngram_guided,3,63.06,69.0,moderate,-14.0,1.0,cepastat,0.7485,4,,SIMILARITY_MODERATE,,gepestatin,0.0,0.6,0.879,1.0,1.0,0.998,0.539,HMG-CoA reductase inhibitor,generic,-statin,crowded,True,,
tegerstatin,True,ngram_guided,3,56.54,63.55,moderate,-8.55,6.45,aygestin,0.7271,4,,SIMILARITY_MODERATE,,tegerstatin,0.0,0.45,0.768,1.0,1.0,0.952,0.324,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
azastatin,False,ngram_guided,3,73.18,77.02,high,-22.02,-7.02,azatadine,0.7251,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,azastatin,0.0,1.0,0.879,1.0,1.0,0.983,0.864,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
chlostatin,False,ngram_guided,3,57.22,66.64,moderate,-11.64,3.36,clorpactin,0.9733,3,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,chlostatin,0.0,0.6,0.596,1.0,1.0,0.873,0.449,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
voristatin,False,ngram_guided,3,64.13,70.09,high,-15.09,-0.09,vorinostat,0.8335,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,voristatin,0.0,0.6,0.879,1.0,1.0,0.998,0.692,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
alpercastatin,True,ngram_guided,3,56.82,66.62,moderate,-11.62,3.38,alcaftadine,0.8299,5,,SIMILARITY_MODERATE,,alpercastatin,0.0,0.357,0.845,1.0,1.0,0.624,0.944,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
futibastatin,False,ngram_guided,3,51.95,72.29,high,-17.29,-2.29,futibatinib,0.7164,5,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,futibastatin,0.0,0.3,0.894,1.0,1.0,0.731,0.16,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
azustatin,False,ngram_guided+refined,3,67.13,66.37,moderate,-11.37,3.63,sustain,0.6693,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,azastatin,azastatin -> azustatin,0.0,1.0,0.879,1.0,1.0,0.983,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
ahustatin,False,ngram_guided+refined,3,67.13,68.96,moderate,-13.96,1.04,histamine,0.6686,4,TRADEMARK_HIT,SIMILARITY_MODERATE,azastatin,azastatin -> azustatin -> ahustatin,0.0,1.0,0.879,1.0,1.0,0.983,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
atustatin,False,ngram_guided+refined,3,67.19,66.37,moderate,-11.37,3.63,sustain,0.8307,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,azastatin,azastatin -> azustatin -> ahustatin -> atustatin,0.0,1.0,0.879,1.0,1.0,0.983,0.007,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
evastatin,False,grammar+refined,3,67.13,74.81,high,-19.81,-4.81,mevastatin,0.8148,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,evistatin,evistatin -> evastatin,0.0,1.0,0.879,1.0,1.0,0.983,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
avastatin,False,grammar+refined,3,69.28,79.86,high,-24.86,-9.86,avastin,0.8821,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,evistatin,evistatin -> evastatin -> avastatin,0.0,1.0,0.879,1.0,1.0,0.983,0.307,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
avostatin,False,grammar+refined,3,67.14,68.66,moderate,-13.66,1.34,avastin,0.8321,4,TRADEMARK_HIT,SIMILARITY_MODERATE,evistatin,evistatin -> evastatin -> avastatin -> avostatin,0.0,1.0,0.879,1.0,1.0,0.983,0.001,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
bewostatin,False,grammar+refined,3,67.29,64.89,moderate,-9.89,5.11,hemostat,0.6334,4,TRADEMARK_HIT,SIMILARITY_MODERATE,belostatin,belostatin -> bewostatin,0.0,1.0,0.879,1.0,1.0,0.998,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
becostatin,False,grammar+refined,3,59.63,71.05,high,-16.05,-1.05,bepotastine,0.8401,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,belostatin,belostatin -> bewostatin -> becostatin,0.0,0.6,0.879,1.0,1.0,0.998,0.049,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
bicostatin,True,grammar+refined,3,59.43,67.64,moderate,-12.64,2.36,costata,0.8903,4,,SIMILARITY_MODERATE,belostatin,belostatin -> bewostatin -> becostatin -> bicostatin,0.0,0.6,0.879,1.0,1.0,0.998,0.021,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
awistatin,False,ngram_guided+refined,3,67.13,69.51,moderate,-14.51,0.49,station,0.6129,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,apistatin,apistatin -> awistatin,0.0,1.0,0.879,1.0,1.0,0.983,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
opostatin,False,grammar+refined,3,67.13,68.59,moderate,-13.59,1.41,prostatone,0.7514,4,TRADEMARK_HIT,SIMILARITY_MODERATE,opistatin,opistatin -> opostatin,0.0,1.0,0.879,1.0,1.0,0.983,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
ozostatin,False,grammar+refined,3,67.37,66.15,moderate,-11.15,3.85,prostatone,0.7757,4,TRADEMARK_HIT,SIMILARITY_MODERATE,opistatin,opistatin -> opostatin -> ozostatin,0.0,1.0,0.879,1.0,1.0,0.983,0.034,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
oyostatin,False,grammar+refined,3,67.13,69.51,moderate,-14.51,0.49,station,0.662,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,opistatin,opistatin -> opostatin -> ozostatin -> oyostatin,0.0,1.0,0.879,1.0,1.0,0.983,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
osistatin,False,grammar+refined,3,67.27,70.67,high,-15.67,-0.67,cisplatin,0.8344,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,asistatin,asistatin -> osistatin,0.0,1.0,0.879,1.0,1.0,0.983,0.019,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
osastatin,False,grammar+refined,3,67.16,66.72,moderate,-11.72,3.28,anastatica,0.7375,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,asistatin,asistatin -> osistatin -> osastatin,0.0,1.0,0.879,1.0,1.0,0.983,0.003,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
oyastatin,False,grammar+refined,3,67.13,69.51,moderate,-14.51,0.49,station,0.6171,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,asistatin,asistatin -> osistatin -> osastatin -> oyastatin,0.0,1.0,0.879,1.0,1.0,0.983,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
fosustatin,False,grammar,4,60.85,69.17,moderate,-14.17,0.83,sunstation,0.8113,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,fosustatin,0.0,0.6,0.879,1.0,1.0,0.998,0.224,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
clelustatin,True,grammar,4,64.97,64.45,moderate,-9.45,5.55,eliglustat,0.6693,4,,SIMILARITY_MODERATE,,clelustatin,0.0,1.0,0.733,1.0,1.0,0.952,0.026,HMG-CoA reductase inhibitor,generic,-statin,crowded,True,,
ixostatin,False,grammar,4,67.13,65.47,moderate,-10.47,4.53,prostatone,0.7014,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,ixostatin,0.0,1.0,0.879,1.0,1.0,0.983,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
nenfevistatin,True,grammar,4,58.85,56.38,moderate,-1.38,13.62,antihistamine,0.6572,5,,SIMILARITY_MODERATE,,nenfevistatin,0.0,0.771,0.869,1.0,1.0,0.624,0.001,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
bagfastatin,False,grammar,4,66.48,63.69,moderate,-8.69,6.31,adiastatic,0.6123,4,TRADEMARK_HIT,SIMILARITY_MODERATE|IMPLIED_CLAIM,,bagfastatin,0.0,1.0,0.854,1.0,1.0,0.952,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
roostatin,False,grammar,4,65.53,70.67,high,-15.67,-0.67,prostatone,0.7559,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,roostatin,0.0,1.0,0.854,1.0,1.0,0.858,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
darvustatin,False,grammar,4,60.1,65.73,moderate,-10.73,4.27,carmustine,0.748,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,darvustatin,0.0,0.68,0.854,1.0,1.0,0.952,0.002,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
gesustatin,True,grammar,4,67.29,67.5,moderate,-12.5,2.5,sunstation,0.7893,4,,SIMILARITY_MODERATE,,gesustatin,0.0,1.0,0.879,1.0,1.0,0.998,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,True,,
tepudastatin,False,grammar,4,59.5,64.43,moderate,-9.43,5.57,bepotastine,0.6445,5,TRADEMARK_HIT,SIMILARITY_MODERATE,,tepudastatin,0.0,0.733,0.894,1.0,1.0,0.731,0.001,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
poevistatin,False,grammar,4,65.76,63.16,moderate,-8.16,6.84,bovista,0.6823,5,TRADEMARK_HIT,SIMILARITY_MODERATE,,poevistatin,0.0,1.0,0.894,1.0,1.0,0.821,0.004,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
picavestatin,False,grammar,4,59.49,73.64,high,-18.64,-3.64,pitavastatin,0.8199,5,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,picavestatin,0.0,0.733,0.894,1.0,1.0,0.731,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
badjiistatin,True,grammar,4,64.48,68.72,moderate,-13.72,1.28,adiastatic,0.6522,5,,SIMILARITY_MODERATE,,badjiistatin,0.0,1.0,0.869,1.0,1.0,0.731,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,True,,
dodulastatin,False,grammar,4,59.75,62.55,moderate,-7.55,7.45,adiastatic,0.8361,5,TRADEMARK_HIT,SIMILARITY_MODERATE,,dodulastatin,0.0,0.733,0.894,1.0,1.0,0.731,0.036,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
palistatin,False,grammar,4,61.23,67.34,moderate,-12.34,2.66,palmitamine,0.8983,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,palistatin,0.0,0.6,0.879,1.0,1.0,0.998,0.278,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
ampestatin,False,grammar,4,59.19,69.47,moderate,-14.47,0.53,amphetamine,0.8448,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,ampestatin,0.0,0.6,0.854,1.0,1.0,0.998,0.036,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
losastatin,False,grammar,4,59.32,83.42,high,-28.42,-13.42,lovastatin,0.7804,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,losastatin,0.0,0.6,0.879,1.0,1.0,0.998,0.004,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
eeristatin,False,grammar,4,67.29,72.65,high,-17.65,-2.65,myristamine,0.6849,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,eeristatin,0.0,1.0,0.879,1.0,1.0,0.998,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
pamustatin,False,grammar,4,59.29,64.68,moderate,-9.68,5.32,sunstation,0.8273,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,pamustatin,0.0,0.6,0.879,1.0,1.0,0.998,0.001,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
ceszizostatin,True,grammar,4,63.41,58.44,moderate,-3.44,11.56,cifostodine,0.6464,5,,SIMILARITY_MODERATE,,ceszizostatin,0.0,1.0,0.869,1.0,1.0,0.624,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,True,,
setlistatin,False,grammar,4,60.15,65.02,moderate,-10.02,4.98,replicating,0.7174,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,setlistatin,0.0,0.68,0.854,1.0,1.0,0.952,0.01,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
pevoristatin,True,grammar,4,59.54,67.29,moderate,-12.29,2.71,telotristat,0.7269,5,,SIMILARITY_MODERATE,,pevoristatin,0.0,0.733,0.894,1.0,1.0,0.731,0.007,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
hozistatin,False,grammar,4,67.29,65.33,moderate,-10.33,4.67,histamine,0.6207,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,hozistatin,0.0,1.0,0.879,1.0,1.0,0.998,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
elustatin,False,grammar,4,67.16,66.05,moderate,-11.05,3.95,station,0.7734,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,elustatin,0.0,1.0,0.879,1.0,1.0,0.983,0.003,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
batodostatin,False,grammar,4,59.49,65.8,moderate,-10.8,4.2,bacteriostatic,0.7584,5,TRADEMARK_HIT,SIMILARITY_MODERATE,,batodostatin,0.0,0.733,0.894,1.0,1.0,0.731,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
pozenstatin,True,ngram_guided,4,60.39,69.07,moderate,-14.07,0.93,sunstation,0.732,4,,SIMILARITY_MODERATE,,pozenstatin,0.0,0.68,0.768,1.0,1.0,0.952,0.217,HMG-CoA reductase inhibitor,generic,-statin,crowded,True,,
lipudstatin,True,ngram_guided,4,57.82,66.72,moderate,-11.72,3.28,sunstation,0.6199,4,,SIMILARITY_MODERATE,,lipudstatin,0.0,0.45,0.768,1.0,1.0,0.952,0.507,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
pumpstatin,False,ngram_guided,4,50.71,70.42,high,-15.42,-0.42,sunstation,0.5351,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,pumpstatin,0.0,0.6,0.574,0.65,1.0,0.873,0.013,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
irbanistatin,False,ngram_guided,4,52.55,62.43,moderate,-7.43,7.57,vagistat,0.7049,5,TRADEMARK_HIT,SIMILARITY_MODERATE,,irbanistatin,0.0,0.3,0.869,1.0,1.0,0.731,0.295,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
parstatin,False,ngram_guided,4,68.43,70.19,high,-15.19,-0.19,parsabiv,0.8212,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,parstatin,0.0,1.0,0.742,1.0,1.0,0.858,0.636,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
cobistatin,False,ngram_guided,4,62.72,73.33,high,-18.33,-3.33,cobicistat,0.8733,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,cobistatin,0.0,0.6,0.879,1.0,1.0,0.998,0.491,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
tezostatin,False,ngram_guided,4,61.04,64.87,moderate,-9.87,5.13,prostatone,0.7852,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,tezostatin,0.0,0.6,0.879,1.0,1.0,0.998,0.25,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
bexagamustatin,True,ngram_guided,4,50.22,62.45,moderate,-7.45,7.55,bendamustine,0.7313,6,,SIMILARITY_MODERATE,,bexagamustatin,0.0,0.4,0.904,1.0,1.0,0.309,0.211,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
typhstatin,False,ngram_guided,4,53.1,65.92,moderate,-10.92,4.08,cystamine,0.6249,3,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,typhstatin,0.0,0.6,0.742,0.65,1.0,0.873,0.018,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
phlorstatin,False,ngram_guided,4,46.81,70.49,high,-15.49,-0.49,phloretin,0.7852,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,phlorstatin,0.0,0.45,0.485,1.0,0.53,0.828,0.752,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
bupivekistatin,True,ngram_guided,4,54.98,57.79,moderate,-2.79,12.21,bupivicaine,0.7839,6,,SIMILARITY_MODERATE,,bupivekistatin,0.0,0.4,0.904,1.0,1.0,0.309,0.89,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
fidastatin,False,ngram_guided,4,65.01,67.67,moderate,-12.67,2.33,adiastatic,0.8575,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,fidastatin,0.0,0.6,0.879,1.0,1.0,0.998,0.818,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
fragstatin,False,ngram_guided,4,54.47,65.99,moderate,-10.99,4.01,framycetin,0.666,3,TRADEMARK_HIT,SIMILARITY_MODERATE,,fragstatin,0.0,0.6,0.596,1.0,1.0,0.873,0.056,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
afastatin,False,ngram_guided,4,69.3,71.58,high,-16.58,-1.58,avastin,0.7689,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,IMPLIED_CLAIM,,afastatin,0.0,1.0,0.879,1.0,1.0,0.983,0.309,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
bleostatin,False,ngram_guided,4,57.58,72.19,high,-17.19,-2.19,gleostine,0.8181,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,bleostatin,0.0,0.6,0.733,1.0,1.0,0.998,0.048,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
nivozenostatin,True,ngram_guided,4,57.62,65.15,moderate,-10.15,4.85,ozenoxacin,0.7349,6,,SIMILARITY_MODERATE,,nivozenostatin,0.0,0.6,0.904,1.0,1.0,0.309,0.695,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
denstatin,False,ngram_guided,4,70.28,76.55,high,-21.55,-6.55,sunstation,0.8543,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,denstatin,0.0,1.0,0.742,1.0,1.0,0.858,0.902,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
brotustatin,False,ngram_guided,4,65.1,66.14,moderate,-11.14,3.86,daprodustat,0.8774,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,brotustatin,0.0,0.68,0.733,1.0,1.0,0.952,0.958,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
deslistatin,False,ngram_guided,4,64.4,66.53,moderate,-11.53,3.47,desloratadine,0.8097,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,deslistatin,0.0,0.68,0.733,1.0,1.0,0.952,0.859,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
sofpirstatin,True,ngram_guided,4,53.63,59.1,moderate,-4.1,10.9,pertactin,0.6725,4,,SIMILARITY_MODERATE,,sofpirstatin,0.0,0.3,0.768,1.0,1.0,0.862,0.466,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
butstatin,False,ngram_guided,4,68.27,72.07,high,-17.07,-2.07,sunstation,0.6695,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,butstatin,0.0,1.0,0.742,1.0,1.0,0.858,0.614,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
efistatin,False,ngram_guided,4,67.28,71.89,high,-16.89,-1.89,cisplatin,0.7841,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,efistatin,0.0,1.0,0.879,1.0,1.0,0.983,0.02,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
somastatin,False,ngram_guided,4,64.8,71.67,high,-16.67,-1.67,somatostatin,0.8448,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,somastatin,0.0,0.6,0.879,1.0,1.0,0.998,0.788,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
decstatin,False,ngram_guided+refined,4,64.14,71.26,high,-16.26,-1.26,decitabine,0.6363,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,denstatin,denstatin -> decstatin,0.0,1.0,0.742,1.0,1.0,0.858,0.025,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
defstatin,False,ngram_guided+refined,4,64.23,69.25,moderate,-14.25,0.75,decitabine,0.6805,3,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,denstatin,denstatin -> decstatin -> defstatin,0.0,1.0,0.742,1.0,1.0,0.858,0.036,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
dufstatin,False,ngram_guided+refined,4,63.97,70.55,high,-15.55,-0.55,sunstation,0.6052,3,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,denstatin,denstatin -> decstatin -> defstatin -> dufstatin,0.0,1.0,0.742,1.0,1.0,0.858,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
awastatin,False,ngram_guided+refined,4,67.13,70.0,high,-15.0,0.0,anastatica,0.6809,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,afastatin,afastatin -> awastatin,0.0,1.0,0.879,1.0,1.0,0.983,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
panstatin,False,ngram_guided+refined,4,69.05,75.17,high,-20.17,-5.17,sunstation,0.841,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,parstatin,parstatin -> panstatin,0.0,1.0,0.742,1.0,1.0,0.858,0.725,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
zanstatin,False,ngram_guided+refined,4,68.43,76.31,high,-21.31,-6.31,sunstation,0.7403,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,parstatin,parstatin -> panstatin -> zanstatin,0.0,1.0,0.742,1.0,1.0,0.858,0.637,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
zasstatin,False,ngram_guided+refined,4,61.72,67.46,moderate,-12.46,2.54,station,0.6466,3,TRADEMARK_HIT,SIMILARITY_MODERATE,parstatin,parstatin -> panstatin -> zanstatin -> zasstatin,0.0,1.0,0.742,0.75,1.0,0.858,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
lutstatin,False,ngram_guided+refined,4,64.64,71.31,high,-16.31,-1.31,sunstation,0.6267,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,butstatin,butstatin -> lutstatin,0.0,1.0,0.742,1.0,1.0,0.858,0.095,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
latstatin,False,ngram_guided+refined,4,63.98,67.69,moderate,-12.69,2.31,lactated,0.7143,3,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,butstatin,butstatin -> lutstatin -> latstatin,0.0,1.0,0.742,1.0,1.0,0.858,0.001,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
lotstatin,False,ngram_guided+refined,4,63.98,64.32,moderate,-9.32,5.68,station,0.6851,3,TRADEMARK_HIT,SIMILARITY_MODERATE,butstatin,butstatin -> lutstatin -> latstatin -> lotstatin,0.0,1.0,0.742,1.0,1.0,0.858,0.001,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
eoristatin,False,grammar+refined,4,66.18,70.92,high,-15.92,-0.92,irritation,0.6597,5,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,eeristatin,eeristatin -> eoristatin,0.0,1.0,0.894,1.0,1.0,0.867,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
ooristatin,False,grammar+refined,4,67.29,74.33,high,-19.33,-4.33,uristat,0.6312,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,eeristatin,eeristatin -> eoristatin -> ooristatin,0.0,1.0,0.879,1.0,1.0,0.998,0.0,HMG-CoA reductase inhibitor,generic,-statin,crowded,False,,
