candidate_name,accepted,proposer,round,quality_total,composite_risk_score,risk_band,margin_to_review,margin_to_reject,nearest_match,pronounceability,syllables,failure_codes,warning_codes,refined_from,lineage,q_distinctiveness,q_novelty,q_pronounceability,q_seam,q_morpheme_hygiene,q_shape,q_typicality,sweep_target,target_type,target_stem,difficulty,in_shortlist,q_stem_avoidance,q_memorability
octfutodipine,True,grammar,2,62.9,60.61,moderate,-5.61,9.39,captodiamine,0.6256,5,,SIMILARITY_MODERATE,,octfutodipine,0.0,1.0,0.828,1.0,1.0,0.624,0.01,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
lairlonodipine,True,grammar,2,61.24,54.18,low,0.82,15.82,klonopin,0.7177,5,,,,lairlonodipine,0.033,0.8,1.0,1.0,1.0,0.527,0.026,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
covadipine,True,grammar,2,61.02,68.65,moderate,-13.65,1.35,bovadine,0.8243,4,,SIMILARITY_MODERATE,,covadipine,0.0,0.6,1.0,1.0,1.0,0.998,0.006,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
boctidipine,False,grammar,2,62.12,71.32,high,-16.32,-1.32,octenidine,0.8915,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,boctidipine,0.0,0.68,1.0,1.0,1.0,0.952,0.0,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
dompodipine,False,grammar,2,62.13,65.82,moderate,-10.82,4.18,domperidone,0.7886,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,dompodipine,0.0,0.68,1.0,1.0,1.0,0.952,0.001,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
crovidipine,False,ngram_guided,2,66.17,68.87,moderate,-13.87,1.13,clevipidine,0.8675,4,INTRA_STEM_TOO_CLOSE,SIMILARITY_MODERATE,,crovidipine,0.0,0.68,0.879,1.0,1.0,0.952,0.819,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
donidipine,False,ngram_guided,2,67.33,64.11,moderate,-9.11,5.89,ranitidine,0.9327,4,INTRA_STEM_TOO_CLOSE,SIMILARITY_MODERATE,,donidipine,0.0,0.6,1.0,1.0,1.0,0.998,0.907,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
cyprodipine,False,ngram_guided,2,51.29,70.68,high,-15.68,-0.68,dipropizine,0.9219,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE,,,cyprodipine,0.0,0.45,0.768,1.0,0.53,0.952,0.649,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
etodipine,False,ngram_guided,2,72.07,72.79,high,-17.79,-2.79,detomidine,0.8661,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,etodipine,0.0,1.0,1.0,1.0,1.0,0.983,0.463,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
nogludipine,True,ngram_guided,2,57.28,64.38,moderate,-9.38,5.62,glulisine,0.8721,4,,SIMILARITY_MODERATE,,nogludipine,0.0,0.45,0.879,1.0,1.0,0.952,0.207,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
phodipine,False,ngram_guided,2,72.61,69.38,moderate,-14.38,0.62,povidine,0.9486,3,TRADEMARK_HIT,SIMILARITY_MODERATE,,phodipine,0.0,1.0,1.0,1.0,1.0,0.858,0.719,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
palbidipine,True,ngram_guided,2,69.05,69.34,moderate,-14.34,0.66,palmitamine,0.8735,4,,SIMILARITY_MODERATE,,palbidipine,0.0,0.68,1.0,1.0,1.0,0.952,0.989,dihydropyridine calcium channel blocker,generic,-dipine,roomy,True,,
predipine,False,ngram_guided,2,68.27,69.08,moderate,-14.08,0.92,reserpine,0.9365,3,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,predipine,0.0,1.0,0.854,1.0,1.0,0.858,0.391,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
fostachydipine,True,ngram_guided,2,49.86,59.53,moderate,-4.53,10.47,fostamatinib,0.8501,5,,SIMILARITY_MODERATE,,fostachydipine,0.0,0.2,0.783,1.0,1.0,0.527,0.661,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
ceridipine,False,ngram_guided,2,63.55,68.91,moderate,-13.91,1.09,terodiline,0.947,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,ceridipine,0.0,0.6,1.0,1.0,1.0,0.998,0.368,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
miglucerdipine,True,ngram_guided,2,45.41,62.15,moderate,-7.15,7.85,imiglucerase,0.8082,5,,SIMILARITY_MODERATE,,miglucerdipine,0.0,0.0,0.869,1.0,1.0,0.527,0.423,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
ozerdipine,False,ngram_guided,2,61.37,65.58,moderate,-10.58,4.42,zotepine,0.7271,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,ozerdipine,0.0,0.6,1.0,1.0,1.0,0.998,0.056,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
hemodipine,False,ngram_guided,2,65.86,66.51,moderate,-11.51,3.49,medicine,0.9214,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,hemodipine,0.0,0.6,1.0,1.0,1.0,0.998,0.697,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
duvetdipine,False,ngram_guided,2,63.71,69.44,moderate,-14.44,0.56,etuvetidigene,0.618,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,duvetdipine,0.0,0.68,1.0,1.0,1.0,0.952,0.227,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
cholealkdipine,True,ngram_guided,2,48.02,57.57,moderate,-2.57,12.43,olealkonium,0.7225,4,,SIMILARITY_MODERATE,,cholealkdipine,0.0,0.4,0.813,1.0,0.53,0.659,0.653,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
abemadipine,True,ngram_guided,2,62.61,66.54,moderate,-11.54,3.46,memantine,0.7911,5,,SIMILARITY_MODERATE,,abemadipine,0.0,0.45,1.0,1.0,1.0,0.821,0.914,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
asemadipine,False,ngram_guided,2,63.09,73.1,high,-18.1,-3.1,asenapine,0.8623,5,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,asemadipine,0.0,0.68,1.0,1.0,1.0,0.821,0.325,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
ethyldipine,False,ngram_guided,2,53.09,69.16,moderate,-14.16,0.84,methyldpamine,0.983,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,ethyldipine,0.0,0.45,0.889,1.0,0.53,0.952,0.663,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
atomdipine,True,ngram_guided,2,65.12,65.97,moderate,-10.97,4.03,bamipine,0.6644,4,,SIMILARITY_MODERATE,,atomdipine,0.0,0.6,1.0,1.0,1.0,0.998,0.591,dihydropyridine calcium channel blocker,generic,-dipine,roomy,True,,
cycldipine,False,ngram_guided,2,61.16,76.79,high,-21.79,-6.79,cyclizine,0.9079,3,SIMILARITY_TOO_HIGH,,,cycldipine,0.0,0.6,0.788,1.0,1.0,0.873,0.629,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
asunvosedipine,True,ngram_guided,2,55.57,65.43,moderate,-10.43,4.57,sunvozertinib,0.6833,6,,SIMILARITY_MODERATE,,asunvosedipine,0.0,0.6,1.0,1.0,1.0,0.309,0.211,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
thiodipine,False,ngram_guided,2,67.07,65.43,moderate,-10.43,4.57,ethiodized,0.9572,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,thiodipine,0.0,0.6,1.0,1.0,1.0,0.998,0.871,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
darucidipine,True,ngram_guided,2,58.01,61.79,moderate,-6.79,8.21,idarubicin,0.8193,5,,SIMILARITY_MODERATE,,darucidipine,0.0,0.3,1.0,1.0,1.0,0.731,0.814,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
naxdipine,False,ngram_guided,2,67.92,71.03,high,-16.03,-1.03,naftifine,0.7005,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,naxdipine,0.0,1.0,0.899,1.0,1.0,0.858,0.25,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
afidipine,False,grammar+refined,2,68.83,65.94,moderate,-10.94,4.06,naftifine,0.8721,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,azidipine,azidipine -> afidipine,0.0,1.0,1.0,1.0,1.0,0.983,0.001,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
aqidipine,False,grammar+refined,2,68.83,64.94,moderate,-9.94,5.06,bamipine,0.6853,4,INTRA_STEM_TOO_CLOSE,SIMILARITY_MODERATE,azidipine,azidipine -> afidipine -> aqidipine,0.0,1.0,1.0,1.0,1.0,0.983,0.0,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
apidipine,False,grammar+refined,2,69.71,65.54,moderate,-10.54,4.46,epicriptine,0.8905,4,INTRA_STEM_TOO_CLOSE,SIMILARITY_MODERATE,azidipine,azidipine -> afidipine -> aqidipine -> apidipine,0.0,1.0,1.0,1.0,1.0,0.983,0.126,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
elodipine,False,grammar+refined,2,70.77,74.81,high,-19.81,-4.81,felodipine,0.8585,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,eladipine,eladipine -> elodipine,0.0,1.0,1.0,1.0,1.0,0.983,0.277,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
ilodipine,False,grammar+refined,2,72.7,71.71,high,-16.71,-1.71,clonidine,0.8105,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,eladipine,eladipine -> elodipine -> ilodipine,0.0,1.0,1.0,1.0,1.0,0.983,0.553,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
ibodipine,False,grammar+refined,2,68.86,70.41,high,-15.41,-0.41,bamipine,0.7567,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,eladipine,eladipine -> elodipine -> ilodipine -> ibodipine,0.0,1.0,1.0,1.0,1.0,0.983,0.004,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
inedipine,False,grammar+refined,2,70.44,76.19,high,-21.19,-6.19,medicine,0.9255,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,inadipine,inadipine -> inedipine,0.0,1.0,1.0,1.0,1.0,0.983,0.231,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
ibedipine,False,grammar+refined,2,68.83,75.15,high,-20.15,-5.15,medicine,0.7659,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,inadipine,inadipine -> inedipine -> ibedipine,0.0,1.0,1.0,1.0,1.0,0.983,0.0,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
ebedipine,False,grammar+refined,2,68.83,75.15,high,-20.15,-5.15,medicine,0.7325,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,inadipine,inadipine -> inedipine -> ibedipine -> ebedipine,0.0,1.0,1.0,1.0,1.0,0.983,0.0,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
pvodipine,False,ngram_guided+refined,2,64.8,71.19,high,-16.19,-1.19,evodiamine,0.613,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,ILLEGAL_ONSET_CLUSTER,phodipine,phodipine -> pvodipine,0.0,1.0,0.801,1.0,1.0,0.858,0.0,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
pvidipine,True,ngram_guided+refined,2,64.8,68.42,moderate,-13.42,1.58,povidine,0.5964,3,,SIMILARITY_MODERATE|ILLEGAL_ONSET_CLUSTER,phodipine,phodipine -> pvodipine -> pvidipine,0.0,1.0,0.801,1.0,1.0,0.858,0.0,dihydropyridine calcium channel blocker,generic,-dipine,roomy,True,,
enodipine,False,ngram_guided+refined,2,72.64,69.35,moderate,-14.35,0.65,evodiamine,0.8869,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,etodipine,etodipine -> enodipine,0.0,1.0,1.0,1.0,1.0,0.983,0.544,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
egodipine,False,ngram_guided+refined,2,68.83,69.35,moderate,-14.35,0.65,evodiamine,0.7578,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,etodipine,etodipine -> enodipine -> egodipine,0.0,1.0,1.0,1.0,1.0,0.983,0.0,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
efodipine,False,ngram_guided+refined,2,68.83,75.34,high,-20.34,-5.34,efodine,0.8074,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,etodipine,etodipine -> enodipine -> egodipine -> efodipine,0.0,1.0,1.0,1.0,1.0,0.983,0.001,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
fitodipine,False,grammar+refined,2,69.17,65.97,moderate,-10.97,4.03,detomidine,0.8257,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,futodipine,futodipine -> fitodipine,0.0,1.0,1.0,1.0,1.0,0.998,0.028,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
fotodipine,False,grammar+refined,2,68.99,67.93,moderate,-12.93,2.07,otodine,0.7615,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,futodipine,futodipine -> fitodipine -> fotodipine,0.0,1.0,1.0,1.0,1.0,0.998,0.001,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
fosodipine,False,grammar+refined,2,69.88,63.99,moderate,-8.99,6.01,zotepine,0.8646,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,futodipine,futodipine -> fitodipine -> fotodipine -> fosodipine,0.0,1.0,1.0,1.0,1.0,0.998,0.129,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
pisadipine,False,grammar+refined,2,68.99,73.47,high,-18.47,-3.47,tizanidine,0.7784,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,piladipine,piladipine -> pisadipine,0.0,1.0,1.0,1.0,1.0,0.998,0.001,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
pisodipine,False,grammar+refined,2,69.05,69.59,moderate,-14.59,0.41,sisomicin,0.9119,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,piladipine,piladipine -> pisadipine -> pisodipine,0.0,1.0,1.0,1.0,1.0,0.998,0.011,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
pivodipine,False,grammar+refined,2,63.97,68.33,moderate,-13.33,1.67,evodiamine,0.8725,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,piladipine,piladipine -> pisadipine -> pisodipine -> pivodipine,0.0,0.6,1.0,1.0,1.0,0.998,0.427,dihydropyridine calcium channel blocker,generic,-dipine,roomy,False,,
cugidipine,True,grammar+refined,2,68.98,66.1,moderate,-11.1,3.9,quinidine,0.643,4,,SIMILARITY_MODERATE,cegidipine,cegidipine -> cugidipine,0.0,1.0,1.0,1.0,1.0,0.998,0.0,dihydropyridine calcium channel blocker,generic,-dipine,roomy,True,,
maxodolol,True,grammar,1,68.83,62.72,moderate,-7.72,7.28,maxitrol,0.6579,4,,SIMILARITY_MODERATE,,maxodolol,0.0,1.0,1.0,1.0,1.0,0.983,0.0,beta-blocker,generic,-olol,crowded,True,,
pesalolol,True,grammar,1,62.43,58.68,moderate,-3.68,11.32,passalora,0.6729,4,,SIMILARITY_MODERATE,,pesalolol,0.0,0.68,1.0,1.0,1.0,0.983,0.0,beta-blocker,generic,-olol,crowded,False,,
vefimolol,False,grammar,1,68.83,66.34,moderate,-11.34,3.66,versicolor,0.6294,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,vefimolol,0.0,1.0,1.0,1.0,1.0,0.983,0.0,beta-blocker,generic,-olol,crowded,False,,
remexolol,False,grammar,1,64.73,74.91,high,-19.91,-4.91,rimexolone,0.669,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,remexolol,0.0,0.68,1.0,1.0,1.0,0.983,0.329,beta-blocker,generic,-olol,crowded,False,,
nebolelolol,True,grammar,1,63.68,53.92,low,1.08,16.08,nerolidol,0.6092,5,,,,nebolelolol,0.043,0.771,1.0,1.0,1.0,0.821,0.0,beta-blocker,generic,-olol,crowded,True,,
lozuntolol,True,grammar,1,68.98,55.9,moderate,-0.9,14.1,iopentol,0.6043,4,,SIMILARITY_MODERATE,,lozuntolol,0.0,1.0,1.0,1.0,1.0,0.998,0.0,beta-blocker,generic,-olol,crowded,True,,
herirolol,True,grammar,1,62.63,54.79,low,0.21,15.21,tricolor,0.6144,4,,,,herirolol,0.008,0.68,1.0,1.0,1.0,0.983,0.0,beta-blocker,generic,-olol,crowded,False,,
thexirolol,True,grammar,1,63.65,59.01,moderate,-4.01,10.99,thyrolar,0.6727,4,,SIMILARITY_MODERATE,,thexirolol,0.0,0.733,1.0,1.0,1.0,0.998,0.0,beta-blocker,generic,-olol,crowded,False,,
arbipusolol,True,grammar,1,62.64,58.5,moderate,-3.5,11.5,arbutifolia,0.6472,5,,SIMILARITY_MODERATE,,arbipusolol,0.0,0.771,1.0,1.0,1.0,0.821,0.0,beta-blocker,generic,-olol,crowded,False,,
tagixenolol,True,grammar,1,62.64,55.68,moderate,-0.68,14.32,iodixanol,0.632,5,,SIMILARITY_MODERATE,,tagixenolol,0.0,0.771,1.0,1.0,1.0,0.821,0.0,beta-blocker,generic,-olol,crowded,False,,
cophidolol,True,grammar,1,63.65,58.39,moderate,-3.39,11.61,clopidol,0.7317,4,,SIMILARITY_MODERATE,,cophidolol,0.0,0.733,1.0,1.0,1.0,0.998,0.001,beta-blocker,generic,-olol,crowded,False,,
raaditolol,True,grammar,1,62.33,62.84,moderate,-7.84,7.16,labetalol,0.6232,5,,SIMILARITY_MODERATE,,raaditolol,0.0,0.733,1.0,1.0,1.0,0.867,0.0,beta-blocker,generic,-olol,crowded,False,,
novurolol,True,grammar,1,68.83,61.76,moderate,-6.76,8.24,novolog,0.6185,4,,SIMILARITY_MODERATE,,novurolol,0.0,1.0,1.0,1.0,1.0,0.983,0.0,beta-blocker,generic,-olol,crowded,True,,
ferololol,True,grammar,1,56.1,65.5,moderate,-10.5,4.5,nerolidol,0.7416,4,,SIMILARITY_MODERATE,,ferololol,0.0,0.45,1.0,0.8,1.0,0.983,0.011,beta-blocker,generic,-olol,crowded,False,,
lusevaunolol,True,grammar,1,62.31,56.01,moderate,-1.01,13.99,levobunolol,0.6071,5,,SIMILARITY_MODERATE,,lusevaunolol,0.0,0.8,1.0,1.0,1.0,0.731,0.0,beta-blocker,generic,-olol,crowded,False,,
oryxilolol,True,grammar,1,60.77,55.1,moderate,-0.1,14.9,viridiflorol,0.6249,5,,SIMILARITY_MODERATE,,oryxilolol,0.0,0.733,0.889,1.0,1.0,0.867,0.0,beta-blocker,generic,-olol,crowded,False,,
gamilolol,True,grammar,1,62.45,59.32,moderate,-4.32,10.68,batilol,0.7251,4,,SIMILARITY_MODERATE,,gamilolol,0.0,0.68,1.0,1.0,1.0,0.983,0.003,beta-blocker,generic,-olol,crowded,False,,
dolfitolol,True,grammar,1,63.67,60.0,moderate,-5.0,10.0,maltitol,0.6661,4,,SIMILARITY_MODERATE,,dolfitolol,0.0,0.733,1.0,1.0,1.0,0.998,0.003,beta-blocker,generic,-olol,crowded,False,,
baenolol,False,grammar,1,68.12,67.48,moderate,-12.48,2.52,senosol,0.6682,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,baenolol,0.0,1.0,1.0,1.0,1.0,0.912,0.0,beta-blocker,generic,-olol,crowded,False,,
flafadicolol,True,grammar,1,60.83,60.78,moderate,-5.78,9.22,florfenicol,0.6662,5,,SIMILARITY_MODERATE,,flafadicolol,0.0,0.8,0.894,1.0,1.0,0.731,0.0,beta-blocker,generic,-olol,crowded,False,,
sixozixolol,True,grammar,1,68.74,53.41,low,1.59,16.59,tixocortol,0.601,5,,,,sixozixolol,0.064,1.0,1.0,1.0,1.0,0.821,0.0,beta-blocker,generic,-olol,crowded,True,,
padonolol,False,grammar,1,62.43,60.45,moderate,-5.45,9.55,ionosol,0.7363,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,padonolol,0.0,0.68,1.0,1.0,1.0,0.983,0.0,beta-blocker,generic,-olol,crowded,False,,
cartorgolol,True,grammar,1,63.68,65.79,moderate,-10.79,4.21,carteolol,0.7861,4,,SIMILARITY_MODERATE,,cartorgolol,0.0,0.771,0.975,1.0,1.0,0.952,0.011,beta-blocker,generic,-olol,crowded,True,,
nosrorolol,True,grammar,1,70.06,53.87,low,1.13,16.13,fospropofol,0.6129,4,,,,nosrorolol,0.045,1.0,1.0,1.0,1.0,0.998,0.0,beta-blocker,generic,-olol,crowded,True,,
caspolitolol,True,ngram_guided,1,57.87,55.13,moderate,-0.13,14.87,capillifolium,0.8002,5,,SIMILARITY_MODERATE,,caspolitolol,0.0,0.6,0.894,1.0,1.0,0.731,0.15,beta-blocker,generic,-olol,crowded,False,,
tetricyolol,True,ngram_guided,1,62.91,64.18,moderate,-9.18,5.82,tricolor,0.6236,5,,SIMILARITY_MODERATE,,tetricyolol,0.0,0.564,0.869,1.0,1.0,0.821,0.891,beta-blocker,generic,-olol,crowded,False,,
ilololol,True,ngram_guided,1,56.66,57.63,moderate,-2.63,12.37,loblolly,0.629,4,,SIMILARITY_MODERATE,,ilololol,0.0,0.6,1.0,0.55,1.0,0.912,0.083,beta-blocker,generic,-olol,crowded,False,,
polyolol,True,ngram_guided,1,61.47,65.69,moderate,-10.69,4.31,polyoxyl,0.6845,4,,SIMILARITY_MODERATE,,polyolol,0.0,0.6,1.0,1.0,1.0,0.912,0.193,beta-blocker,generic,-olol,crowded,False,,
ilometazolol,False,ngram_guided,1,51.47,72.75,high,-17.75,-2.75,xylometazoline,0.7937,6,SIMILARITY_TOO_HIGH,,,ilometazolol,0.0,0.2,1.0,1.0,1.0,0.513,0.478,beta-blocker,generic,-olol,crowded,False,,
odenacolol,True,ngram_guided,1,58.08,62.16,moderate,-7.16,7.84,debacterol,0.6625,5,,SIMILARITY_MODERATE,,odenacolol,0.0,0.517,1.0,1.0,1.0,0.867,0.012,beta-blocker,generic,-olol,crowded,False,,
vissolol,True,ngram_guided,1,61.02,67.8,moderate,-12.8,2.2,discolor,0.6998,3,,SIMILARITY_MODERATE,,vissolol,0.0,0.6,1.0,1.0,1.0,0.787,0.307,beta-blocker,generic,-olol,crowded,False,,
pralolol,True,ngram_guided,1,59.31,61.53,moderate,-6.53,8.47,practolol,0.7118,3,,SIMILARITY_MODERATE,,pralolol,0.0,0.6,0.854,1.0,1.0,0.787,0.355,beta-blocker,generic,-olol,crowded,False,,
lovalolol,True,ngram_guided,1,64.36,60.9,moderate,-5.9,9.1,linalool,0.6815,4,,SIMILARITY_MODERATE,,lovalolol,0.0,0.68,1.0,1.0,1.0,0.983,0.276,beta-blocker,generic,-olol,crowded,True,,
cabolol,False,ngram_guided,1,71.48,67.99,moderate,-12.99,2.01,caldolor,0.6918,3,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,cabolol,0.0,1.0,1.0,1.0,1.0,0.685,0.803,beta-blocker,generic,-olol,crowded,False,,
octylolol,True,ngram_guided,1,52.76,65.36,moderate,-10.36,4.64,octylphenol,0.7856,4,,SIMILARITY_MODERATE,,octylolol,0.0,0.45,0.889,1.0,0.53,0.983,0.573,beta-blocker,generic,-olol,crowded,False,,
clometholol,True,ngram_guided,1,50.8,69.01,moderate,-14.01,0.99,clobetasol,0.9287,4,,SIMILARITY_MODERATE,,clometholol,0.0,0.15,0.854,1.0,1.0,0.952,0.188,beta-blocker,generic,-olol,crowded,False,,
zuranatolol,True,ngram_guided,1,58.65,65.86,moderate,-10.86,4.14,zuranolone,0.6953,5,,SIMILARITY_MODERATE,,zuranatolol,0.0,0.564,1.0,1.0,1.0,0.821,0.021,beta-blocker,generic,-olol,crowded,False,,
metelargolol,True,ngram_guided,1,63.37,57.79,moderate,-2.79,12.21,metergoline,0.7708,5,,SIMILARITY_MODERATE,,metelargolol,0.0,0.6,1.0,1.0,1.0,0.731,0.723,beta-blocker,generic,-olol,crowded,False,,
penterolol,True,ngram_guided,1,43.37,68.65,moderate,-13.65,1.35,fenoterol,0.8542,4,,SIMILARITY_MODERATE,,penterolol,0.0,0.3,1.0,1.0,0.18,0.998,0.216,beta-blocker,generic,-olol,crowded,False,,
betolol,False,ngram_guided,1,71.41,75.47,high,-20.47,-5.47,batilol,0.763,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,betolol,0.0,1.0,1.0,1.0,1.0,0.685,0.794,beta-blocker,generic,-olol,crowded,False,,
lanosolol,False,ngram_guided,1,63.95,70.21,high,-15.21,-0.21,lanosterol,0.7455,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE,,,lanosolol,0.0,0.45,1.0,1.0,1.0,0.983,0.875,beta-blocker,generic,-olol,crowded,False,,
bamolol,False,ngram_guided,1,68.32,71.48,high,-16.48,-1.48,batilol,0.6931,3,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,bamolol,0.0,1.0,1.0,1.0,1.0,0.685,0.352,beta-blocker,generic,-olol,crowded,False,,
sulfolol,True,ngram_guided,1,61.54,65.41,moderate,-10.41,4.59,sulfolaurate,0.9642,3,,SIMILARITY_MODERATE,,sulfolol,0.0,0.6,1.0,1.0,1.0,0.787,0.381,beta-blocker,generic,-olol,crowded,False,,
orthalamolol,True,ngram_guided,1,53.05,56.17,moderate,-1.17,13.83,thalamus,0.725,5,,SIMILARITY_MODERATE,,orthalamolol,0.0,0.4,0.889,1.0,1.0,0.731,0.043,beta-blocker,generic,-olol,crowded,False,,
istrecolol,True,ngram_guided,1,62.68,68.39,moderate,-13.39,1.61,tricolor,0.7306,4,,SIMILARITY_MODERATE,,istrecolol,0.0,0.517,0.768,1.0,1.0,0.998,0.946,beta-blocker,generic,-olol,crowded,False,,
manadenolol,False,ngram_guided,1,56.89,58.43,moderate,-3.43,11.57,panthenol,0.8025,5,TRADEMARK_HIT,SIMILARITY_MODERATE,,manadenolol,0.0,0.357,1.0,1.0,1.0,0.821,0.363,beta-blocker,generic,-olol,crowded,False,,
valolol,False,ngram_guided,1,70.88,64.52,moderate,-9.52,5.48,valchlor,0.7083,3,TRADEMARK_HIT,SIMILARITY_MODERATE,,valolol,0.0,1.0,1.0,1.0,1.0,0.685,0.718,beta-blocker,generic,-olol,crowded,False,,
etholol,False,ngram_guided,1,72.22,65.75,moderate,-10.75,4.25,ethyol,0.871,3,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,etholol,0.0,1.0,1.0,1.0,1.0,0.685,0.909,beta-blocker,generic,-olol,crowded,False,,
